doc_id,sentence_id,amr_string
5,5_36,"# ::tok Will Europe still be a world leader when it comes to the fight for human rights and fundamental values ?
# ::alignments c~1 n~1 0~1 s~2 w~5 l~6 f~12 h~14 r~15 a~16 f2~17 v~18 1~19
(l / lead-02
    :ARG0 (c / continent
        :name (n / name
            :op1 ""Europe""))
    :ARG1 (w / world)
    :mod (s / still)
    :mode interrogative
    :topic (f / fight-01
        :ARG2 (a / and
            :op1 (r / right-05
                :ARG1 (h / human))
            :op2 (v / value
                :mod (f2 / fundamental)))))
"
5,5_37,"# ::tok Will Europe speak up , with one voice , when territorial integrity is under threat , in violation of international law ?
# ::alignments c~1 n~1 1~1 s~2 0~6 v2~7 t~10 i~11 t2~14 v~17 i2~19 l~20 2~21
(s / speak-up-02
    :ARG0 (c / continent
        :name (n / name
            :op1 ""Europe""))
    :manner (v2 / voice
        :quant 1)
    :mode interrogative
    :time (t2 / threaten-01
        :ARG0-of (v / violate-01
            :ARG1 (l / law
                :mod (i2 / international)))
        :ARG1 (i / integrity
            :mod (t / territory))))
"
5,5_38,"# ::tok Or will Europe disappear from the international scene and leave it to others to shape the world ?
# ::alignments o~0 c~2 n~2 0~2 d~3 i~6 s~7 a~8 l~9 o2~12 s2~14 w~16 1~17
(o / or
    :mode interrogative
    :op2 (a / and
        :op1 (d / disappear-01
            :ARG1 (c / continent
                :name (n / name
                    :op1 ""Europe""))
            :location (s / scene
                :mod (i / international)))
        :op2 (l / leave-02
            :ARG0 c
            :ARG1 (s2 / shape-01
                :ARG0 (o2 / other)
                :ARG1 (w / world))
            :ARG2 o2)))
"
5,5_39,"# ::tok I know that you here in this House would be only too willing to give clear answers to these questions .
# ::alignments i~0 k~1 y~3 h~4 t2~6 g~7 n~7 0~7 o~10 t4~11 w~12 c~15 a~16 t3~18 t~19 q~19
(k / know-01
    :ARG0 (i / i)
    :ARG1 (w / will-02
        :ARG0 (y / you
            :location (h / here
                :location (g / government-organization
                    :name (n / name
                        :op1 ""House"")
                    :mod (t2 / this))))
        :ARG1 (a / answer-01
            :ARG0 y
            :ARG1 (t / thing
                :ARG1-of (q / question-01)
                :mod (t3 / this))
            :ARG1-of (c / clear-06))
        :degree (t4 / too
            :mod (o / only))))
"
5,5_40,"# ::tok But we need our words to be followed by joint action .
# ::alignments c~0 w~1 n~2 w2~4 f~7 j~9 a~10
(c / contrast-01
    :ARG2 (n / need-01
        :ARG0 (w / we)
        :ARG1 (f / follow-01
            :ARG1 (w2 / word
                :poss w)
            :ARG2 (a / act-02
                :manner (j / joint)))))
"
5,5_41,"# ::tok Otherwise , they will be just that : words .
# ::alignments h~0 t~2 j~5 w~8
(h / have-condition-91
    :ARG1 (w / word
        :domain (t / they)
        :mod (j / just)))
"
5,5_42,"# ::tok And with words alone , you cannot shape international affairs .
# ::alignments a3~0 w~2 a2~3 0~4 y~5 p~6 s~7 i~8 a~9
(a3 / and
    :op2 (p / possible-01
        :ARG1 (s / shape-01
            :ARG0 (y / you)
            :ARG1 (a / affair-02
                :ARG2 (i / international))
            :instrument (w / word
                :mod (a2 / alone)))
        :polarity -))
"
5,5_43,"# ::tok Thirdly , we should recognise that we cannot solve all our problems with one more speech .
# ::alignments 2~0 w~2 r2~3 r~4 0~6 p~7 s~8 a~9 p2~11 1~13 m~14 s2~15
(r2 / recommend-01
    :li 3
    :ARG1 (r / recognize-02
        :ARG0 (w / we)
        :ARG1 (p / possible-01
            :ARG1 (s / solve-01
                :ARG0 w
                :ARG1 (p2 / problem
                    :mod (a / all)
                    :poss w)
                :ARG2 (s2 / speak-01
                    :quant 1
                    :mod (m / more)))
            :polarity -)))
"
5,5_44,"# ::tok Or with one more summit .
# ::alignments o~0 0~2 m~3 s~4
(o / or
    :op2 (s / summit
        :quant 1
        :mod (m / more)))
"
5,5_45,"# ::tok This is not the United States of America , where the President gives a State of the Union speech to both Houses of Congress , and millions of citizens follow his every word , live on television .
# ::alignments t2~0 0~2 c2~4 n~4 7~4 5~5 8~6 2~7 p~11 h~11 p2~11 s2~14 n2~14 4~14 9~15 10~16 6~17 s~18 b~20 h2~21 g~23 n3~23 3~23 a~25 1~26 m~27 c~28 f~29 e~31 w~32 l~34 t~36
(c2 / country
    :name (n / name
        :op1 ""United""
        :op2 ""States""
        :op3 ""of""
        :op4 ""America"")
    :domain (t2 / this)
    :location-of (a / and
        :op1 (s / speak-01
            :ARG0 (p / person
                :ARG0-of (h / have-org-role-91
                    :ARG2 (p2 / president)))
            :ARG1 (s2 / state
                :name (n2 / name
                    :op1 ""State""
                    :op2 ""of""
                    :op3 ""the""
                    :op4 ""Union""))
            :ARG2 (h2 / house
                :mod (b / both)
                :part-of (g / government-organization
                    :name (n3 / name
                        :op1 ""Congress""))))
        :op2 (f / follow-02
            :ARG0 (c / citizen
                :quant (m / multiple
                    :op1 1000000))
            :ARG1 (w / word
                :mod (e / every)
                :poss p)
            :manner (l / live)
            :medium (t / television)))
    :polarity -)
"
5,5_46,"# ::tok In comparison to this , our State of the Union moment here in Europe shows very visibly the incomplete nature of our Union .
# ::alignments c~1 t~3 w~5 m~6 n~6 2~6 5~7 6~8 3~9 h~11 c3~13 n2~13 1~13 s2~14 v~15 s~16 p~17 c2~18 n4~19 0~20 o~22 n3~22 4~22
(s2 / show-01
    :ARG0 (m / moment
        :name (n / name
            :op1 ""State""
            :op2 ""of""
            :op3 ""the""
            :op4 ""Union"")
        :location (h / here
            :location (c3 / continent
                :name (n2 / name
                    :op1 ""Europe"")))
        :poss (w / we))
    :ARG1 (n4 / nature
        :ARG1-of (c2 / complete-02
            :polarity -)
        :ARG1-of (s / see-01
            :ARG1-of (p / possible-01)
            :degree (v / very))
        :poss (o / organization
            :name (n3 / name
                :op1 ""Union"")
            :poss w))
    :ARG1-of (c / compare-01
        :ARG2 (t / this)))
"
5,5_47,"# ::tok I am speaking today in front of the European Parliament .
# ::alignments i~0 s~2 t~3 o~8 n~8 0~8 1~9
(s / speak-01
    :ARG0 (i / i)
    :ARG2 (o / organization
        :name (n / name
            :op1 ""European""
            :op2 ""Parliament""))
    :time (t / today))
"
5,5_48,"# ::tok And separately , on Friday , I will meet with the national leaders in Bratislava .
# ::alignments a~0 s~1 d~4 f~4 i~6 m~8 n2~11 p~12 l~12 c~14 n~14 0~14
(a / and
    :op2 (m / meet-03
        :ARG0 (i / i)
        :ARG1 (p / person
            :ARG0-of (l / lead-02
                :ARG1 (n2 / nation)))
        :ARG1-of (s / separate-02)
        :location (c / city
            :name (n / name
                :op1 ""Bratislava""))
        :time (d / date-entity
            :weekday (f / friday))))
"
5,5_49,"# ::tok So my speech can not only compete for your applause , ignoring what national leaders will say on Friday .
# ::alignments c~0 i~1 s2~2 p2~3 0~4 c2~6 y~8 a~9 i2~11 t~12 n~13 p~14 l~14 s~16 d~18 f~18
(c / cause-01
    :ARG1 (p2 / possible-01
        :ARG1 (c2 / compete-01
            :ARG0 (s2 / speak-01
                :ARG0 (i / i))
            :ARG2 (a / applaud-01
                :ARG0 (y / you)
                :ARG1 s2)
            :manner (i2 / ignore-01
                :ARG0 i
                :ARG1 (t / thing
                    :ARG1-of (s / say-01
                        :ARG0 (p / person
                            :ARG0-of (l / lead-02
                                :ARG1 (n / nation)))
                        :time (d / date-entity
                            :weekday (f / friday))))))
        :polarity -))
"
5,5_50,"# ::tok I also cannot go to Bratislava with a different message than I have for you .
# ::alignments i~0 a~1 p~2 g~3 0~4 c~5 n~5 1~5 m~7 d~8 m2~9 h~12 y~14
(p / possible-01
    :ARG1 (g / go-02
        :ARG0 (i / i)
        :ARG4 (c / city
            :name (n / name
                :op1 ""Bratislava""))
        :accompanier (m2 / message
            :ARG1-of (d / differ-02
                :ARG2 (m / message
                    :ARG1-of (h / have-03
                        :ARG0 i
                        :beneficiary (y / you))))))
    :mod (a / also)
    :polarity -)
"
5,5_51,"# ::tok I have to take into account both levels of democracy of our Union , which are both equally important .
# ::alignments i~0 o~1 a~5 b~6 l~7 d~9 w~11 o2~12 n~12 0~12 e~17 i2~18
(o / obligate-01
    :ARG1 (i / i)
    :ARG2 (a / account-01
        :ARG0 i
        :ARG1 (l / level
            :mod (b / both)
            :mod (d / democracy)
            :mod (i2 / important
                :degree (e / equal))
            :poss (o2 / organization
                :name (n / name
                    :op1 ""Union"")
                :poss (w / we)))))
"
5,5_52,"# ::tok We are not the United States of Europe .
# ::alignments w~0 0~2 c~4 n~4 3~4 2~5 4~6 1~7
(c / country
    :name (n / name
        :op1 ""United""
        :op2 ""States""
        :op3 ""of""
        :op4 ""Europe"")
    :domain (w / we)
    :polarity -)
"
5,5_53,"# ::tok Our European Union is much more compl ex.
# ::alignments w~0 o~1 n~1 0~1 1~2 m2~4 m~5 c~6 e~7
(c / comply-01
    :ARG0 (o / organization
        :name (n / name
            :op1 ""European""
            :op2 ""Union"")
        :poss (w / we))
    :degree (m / more
        :degree (m2 / much))
    :time (e / ex))
"
5,5_54,"# ::tok And ignoring this complexity would be a mistake that would lead us to the wrong solutions .
# ::alignments a~0 i~1 t~2 c~3 m~7 l~10 w~11 w2~14 s~15
(a / and
    :op2 (m / mistake-02
        :ARG0-of (l / lead-03
            :ARG1 (w / we)
            :ARG2 (s / solution
                :ARG2-of (w2 / wrong-04)))
        :ARG1 (i / ignore-01
            :ARG1 (c / complexity
                :mod (t / this)))))
"
5,5_55,"# ::tok Europe can only work if speeches supporting our common project are not only delivered in this honourable House , but also in the Parliaments of all our Member States .
# ::alignments c2~0 n~0 0~0 p~1 o~2 w2~3 s~5 s3~6 w~7 c~8 p2~9 a3~12 d~13 t~15 h2~16 g~17 n2~17 1~17 d2~18 a2~20 g2~23 a~25 h~27 m~27 s2~28
(p / possible-01
    :ARG1 (w2 / work-09
        :ARG1 (c2 / continent
            :name (n / name
                :op1 ""Europe""))
        :condition (a3 / and
            :op1 (d / deliver-01
                :ARG1 (s / speech
                    :ARG0-of (s3 / support-01
                        :ARG1 (p2 / project
                            :mod (c / common)
                            :poss (w / we))))
                :location (g / government-organization
                    :name (n2 / name
                        :op1 ""House"")
                    :ARG1-of (h2 / honorable-03)
                    :mod (t / this)))
            :op2 (d2 / deliver-01
                :ARG1 s
                :location (g2 / government-organization
                    :poss (s2 / state
                        :ARG0-of (h / have-org-role-91
                            :ARG1 w
                            :ARG2 (m / member))
                        :mod (a / all)))
                :mod (a2 / also)))
        :mod (o / only)))
"
5,5_56,"# ::tok Europe can only work if we all work for unity and commonality , and forget the rivalry between competences and institutions .
# ::alignments c3~0 n~0 0~0 p~1 o~2 w2~3 w~5 a~6 w3~7 u~9 a2~10 c~11 a3~13 f~14 r~16 c2~18 i~20
(p / possible-01
    :ARG1 (w2 / work-01
        :ARG0 (c3 / continent
            :name (n / name
                :op1 ""Europe""))
        :condition (a2 / and
            :op1 (w3 / work-01
                :ARG0 (w / we
                    :mod (a / all))
                :ARG1 (a3 / and
                    :op1 (u / unity)
                    :op2 (c / commonality)))
            :op2 (f / forget-01
                :ARG0 w
                :ARG1 (r / rival-01
                    :ARG0 (c2 / competency)
                    :ARG1 (i / institution))))
        :mod (o / only)))
"
5,5_57,"# ::tok Only then will Europe be more than the sum of its parts .
# ::alignments o~0 t~1 c~3 n~3 0~3 m~5 s~8 p~11
(m / more-than
    :domain (c / continent
        :name (n / name
            :op1 ""Europe""))
    :op1 (s / sum-of
        :op1 (p / part
            :poss c))
    :time (t / then
        :mod (o / only)))
"
5,5_58,"# ::tok And only then can Europe be stronger and better than it is today .
# ::alignments a~0 o~1 t~2 p~3 c~4 n~4 0~4 s~6 a2~7 g~8 m~9 t2~12
(a / and
    :op2 (p / possible-01
        :ARG1 (a2 / and
            :op1 (s / strong-02
                :ARG1 (c / continent
                    :name (n / name
                        :op1 ""Europe""))
                :compared-to (t2 / today)
                :degree (m / more))
            :op2 (g / good-02
                :ARG1 c
                :compared-to t2
                :degree m))
        :time (t / then
            :mod (o / only))))
"
5,5_59,"# ::tok Only then will leaders of the EU institutions and national governments be able to regain the trust of Europe 's citizens in our common project .
# ::alignments o~0 t~1 p~3 l~3 l2~5 o2~6 n~6 0~6 i~7 a~8 n3~9 g2~10 g~10 p2~12 r~14 t2~16 c2~18 n2~18 1~18 c~20 w~22 s~23 p3~24
(p2 / possible-01
    :ARG1 (r / regain-01
        :ARG0 (a / and
            :op1 (p / person
                :ARG0-of (l / lead-02
                    :ARG1 (i / institution
                        :mod (o2 / organization
                            :name (n / name
                                :op1 ""EU"")))))
            :op2 (g2 / government-organization
                :ARG0-of (l2 / lead-02)
                :ARG0-of (g / govern-01
                    :ARG1 (n3 / nation))))
        :ARG1 (t2 / trust-02
            :ARG0 (c / citizen
                :location (c2 / continent
                    :name (n2 / name
                        :op1 ""Europe"")))
            :ARG1 (p3 / project
                :ARG1-of (s / share-01
                    :ARG0 (w / we)))))
    :time (t / then
        :mod (o / only)))
"
5,5_60,"# ::tok Because Europeans are tired of the endless disputes , quarrels and bickering .
# ::alignments c~0 p~1 c2~1 n~1 1~1 t~3 0~5 e~6 d~7 q~9 a~10 b~11
(c / cause-01
    :ARG0 (t / tire-01
        :ARG0 (a / and
            :ARG1-of (e / end-01
                :polarity -)
            :op1 (d / dispute-01)
            :op2 (q / quarrel-01)
            :op3 (b / bicker-01))
        :ARG1 (p / person
            :mod (c2 / continent
                :name (n / name
                    :op1 ""Europe"")))))
"
5,5_61,"# ::tok Europeans want concrete solutions to the very pertinent problem that our Union is facing .
# ::alignments p~0 c2~0 n~0 0~0 w~1 c~2 t~3 s~3 v~6 r~7 p2~8 w2~10 o~11 n2~11 1~11 f~13
(w / want-01
    :ARG0 (p / person
        :mod (c2 / continent
            :name (n / name
                :op1 ""Europe"")))
    :ARG1 (t / thing
        :ARG1-of (c / concrete-02)
        :ARG2-of (s / solve-01
            :ARG1 (p2 / problem
                :ARG1-of (r / relevant-01
                    :degree (v / very))
                :ARG1-of (f / face-01
                    :ARG0 (o / organization
                        :name (n2 / name
                            :op1 ""Union"")
                        :poss (w2 / we)))))))
"
5,5_62,"# ::tok And they want more than promises , resolutions and summit conclusions .
# ::alignments a~0 t~1 w~2 m~3 p~5 r~7 a2~8 s~9 c~10
(a / and
    :op2 (w / want-01
        :ARG0 (t / they)
        :ARG1 (m / more)
        :compared-to (a2 / and
            :op1 (p / promise-01)
            :op2 (r / resolution)
            :op3 (c / conclude-01
                :ARG0 (s / summit)))))
"
5,5_63,"# ::tok They have heard and seen these too often .
# ::alignments t~0 h~2 a~3 s~4 t2~5 t3~6 o~7
(a / and
    :frequency (o / often
        :degree (t3 / too))
    :op1 (h / hear-01
        :ARG0 (t / they)
        :ARG1 (t2 / this))
    :op2 (s / see-01
        :ARG0 t
        :ARG1 t2))
"
5,5_64,"# ::tok Europeans want common decisions followed by swift and efficient implementation .
# ::alignments p~0 c2~0 n~0 0~0 w~1 c~2 d~3 f~4 s~6 e~8 i~9
(w / want-01
    :ARG0 (p / person
        :mod (c2 / continent
            :name (n / name
                :op1 ""Europe"")))
    :ARG1 (f / follow-01
        :ARG1 (d / decide-01
            :mod (c / common))
        :ARG2 (i / implement-01
            :ARG1-of (e / efficient-01)
            :manner (s / swift))))
"
5,5_65,"# ::tok Yes , we need a vision for the long term .
# ::alignments w~2 n~3 e~5 l~8
(n / need-01
    :ARG0 (w / we)
    :ARG1 (e / envision-01
        :ARG1-of (l / long-03)))
"
5,5_66,"# ::tok And the Commission will set out such a vision for the future in a White Paper in March 2017 , in time for the 60th anniversary of the Treaties of Rome .
# ::alignments a~0 o2~2 n~2 3~2 s~4 s2~6 e~8 f~11 p~14 n2~14 7~14 4~15 d~17 1~17 0~18 i~21 2~24 a2~25 o~25 t~28 n3~28 6~28 8~29 5~30
(a / and
    :op2 (s / set-out-06
        :ARG0 (o2 / organization
            :name (n / name
                :op1 ""Commission""))
        :ARG1 (e / envision-01
            :ARG1 (f / future)
            :mod (s2 / such))
        :medium (p / publication
            :name (n2 / name
                :op1 ""White""
                :op2 ""Paper""))
        :time (d / date-entity
            :month 3
            :year 2017)
        :time (i / in-time
            :op1 (a2 / anniversary
                :ord (o / ordinal-entity
                    :value 60)
                :topic (t / treaty
                    :name (n3 / name
                        :op1 ""Treaties""
                        :op2 ""of""
                        :op3 ""Rome""))))))
"
5,5_67,"# ::tok We will address how to strengthen and reform our Economic and Monetary Union .
# ::alignments w~0 a~2 t~3 s~5 a2~6 r~7 o~9 n~9 0~9 3~10 1~11 2~12
(a / address-02
    :ARG0 (w / we)
    :ARG1 (t / thing
        :manner-of (a2 / and
            :op1 (s / strengthen-01
                :ARG0 w
                :ARG1 (o / organization
                    :name (n / name
                        :op1 ""Economic""
                        :op2 ""and""
                        :op3 ""Monetary""
                        :op4 ""Union"")
                    :poss w))
            :op2 (r / reform-01
                :ARG0 w
                :ARG1 o))))
"
5,5_68,"# ::tok And we will also take into account the political and democratic challenges our Union of 27 will be facing in the future .
# ::alignments a2~0 w~1 a~3 c2~6 p~8 a3~9 d~10 c~11 o~13 n~13 1~13 2~14 0~15 f~18 f2~21
(a2 / and
    :op2 (c2 / consider-02
        :ARG0 (w / we)
        :ARG1 (c / challenge-01
            :ARG1-of (f / face-01
                :ARG0 (o / organization
                    :name (n / name
                        :op1 ""Union""
                        :op2 ""of""
                        :op3 27)
                    :poss w)
                :time (f2 / future))
            :ARG2 (a3 / and
                :op1 (p / politics)
                :op2 (d / democracy)))
        :mod (a / also)))
"
5,5_69,"# ::tok And of course , the European Parliament will be closely involved in this process , as will national Parliaments .
# ::alignments a~0 o~2 o2~5 n~5 0~5 1~6 c~9 i~10 a2~11 t~12 p~13 n3~17 g~18 n2~18 2~18
(a / and
    :op2 (i / involve-01
        :ARG1 (a2 / and
            :op1 (o2 / organization
                :name (n / name
                    :op1 ""European""
                    :op2 ""Parliament""))
            :op2 (g / government-organization
                :name (n2 / name
                    :op1 ""Parliament"")
                :mod (n3 / nation)))
        :ARG1-of (c / close-10)
        :ARG2 (p / process-02
            :mod (t / this))
        :mod (o / of-course)))
"
5,5_70,"# ::tok But a vision alone will not suffice .
# ::alignments c~0 e~2 a~3 0~5 s~6
(c / contrast-01
    :ARG2 (s / suffice-01
        :ARG0 (e / envision-01
            :mod (a / alone))
        :polarity -))
"
5,5_71,"# ::tok What our citizens need much more is that someone governs .
# ::alignments w~1 c~2 n~3 m2~4 m~5 s~8 g~9
(n / need-01
    :ARG0 (c / citizen
        :poss (w / we))
    :ARG1 (g / govern-01
        :ARG0 (s / someone))
    :degree (m / more
        :degree (m2 / much)))
"
5,5_72,"# ::tok That someone responds to the challenges of our time .
# ::alignments s~1 r~2 c~5 w~7 t~8
(r / respond-01
    :ARG0 (s / someone)
    :ARG1 (c / challenge-01
        :time (t / time
            :poss (w / we))))
"
5,5_73,"# ::tok Europe is a cord of many strands – it only works when we are all pulling in the same direction : EU institutions , national governments and national Parliaments alike .
# ::alignments c~0 n~0 1~0 c2~3 m~5 s2~6 i2~8 o~9 w2~10 w~12 a2~14 p~15 s~18 d~19 o2~21 n2~21 0~21 i~22 n3~24 g2~25 g~25 a3~26 g3~28 a~29
(w2 / work-09
    :ARG1 (i2 / it)
    :condition (p / pull-01
        :ARG0 (w / we
            :example (a3 / and
                :ARG1-of (a / alike-05)
                :op1 (i / institution
                    :mod (o2 / organization
                        :name (n2 / name
                            :op1 ""EU"")))
                :op2 (g2 / government-organization
                    :ARG0-of (g / govern-01
                        :ARG1 (n3 / nation)))
                :op3 (g3 / government-organization
                    :mod n3))
            :mod (a2 / all))
        :ARG2 (d / direction
            :ARG1-of (s / same-01)))
    :mod (o / only)
    :rel (c2 / cord
        :consist-of (s2 / strand
            :quant (m / many))
        :domain (c / continent
            :name (n / name
                :op1 ""Europe""))))
"
5,5_74,"# ::tok And we have to show again that this is possible , in a selected number of areas where common solutions are most urgent .
# ::alignments a2~0 w~1 o~2 s2~4 a~5 t~7 p~9 s~13 n~14 a3~16 c~18 s3~19 m~21 u~22
(a2 / and
    :op2 (o / obligate-01
        :ARG1 (w / we)
        :ARG2 (s2 / show-01
            :ARG0 w
            :ARG1 (p / possible-01
                :ARG1 (t / this)
                :location (a3 / area
                    :quant (n / number
                        :ARG1-of (s / select-01))
                    :location-of (s3 / solution
                        :mod (c / common)
                        :mod (u / urgent
                            :degree (m / most)))))
            :mod (a / again))))
"
5,5_75,"# ::tok I am therefore proposing a positive agenda of concrete European actions for the next twelve months .
# ::alignments i~0 c~2 p2~3 p~5 a3~6 c2~8 c3~9 n~9 1~9 a~10 a2~13 n2~13 0~14 t~15 m~15
(c / cause-01
    :ARG1 (p2 / propose-01
        :ARG0 (i / i)
        :ARG1 (a3 / agenda
            :consist-of (a / act-02
                :ARG0 (c3 / continent
                    :name (n / name
                        :op1 ""Europe""))
                :ARG1-of (c2 / concrete-02)
                :time (a2 / after
                    :duration (t / temporal-quantity
                        :quant 12
                        :unit (m / month))
                    :op1 (n2 / now)))
            :mod (p / positive))))
"
5,5_76,"# ::tok Because I believe the next twelve months are decisive if we want to reunite our Union .
# ::alignments c~0 i~1 b~2 a~4 n2~4 0~5 t~6 m~6 d~8 w2~10 w~11 r~13 o~15 n~15 1~15
(c / cause-01
    :ARG0 (b / believe-01
        :ARG0 (i / i)
        :ARG1 (d / decisive
            :condition (w / want-01
                :ARG0 (w2 / we)
                :ARG1 (r / reunify-01
                    :ARG0 w2
                    :ARG1 (o / organization
                        :name (n / name
                            :op1 ""Union"")
                        :poss w2)))
            :time (a / after
                :duration (t / temporal-quantity
                    :quant 12
                    :unit (m / month))
                :op1 (n2 / now)))))
"
5,5_77,"# ::tok If we want to overcome the tragic divisions between East and West which have opened up in recent months .
# ::alignments h~0 w2~1 w~2 o2~4 t~6 d~7 w3~9 n~9 0~9 w4~11 n2~11 1~11 o~14 r~17 m~18
(h / have-condition-91
    :ARG2 (w / want-01
        :ARG0 (w2 / we)
        :ARG1 (o2 / overcome-01
            :ARG0 w2
            :ARG1 (d / divide-02
                :ARG1 (w3 / world-region
                    :name (n / name
                        :op1 ""East""))
                :ARG1-of (o / open-up-03
                    :time (m / month
                        :mod (r / recent)))
                :ARG2 (w4 / world-region
                    :name (n2 / name
                        :op1 ""West""))
                :mod (t / tragic)))))
"
5,5_78,"# ::tok If we want to show that we can be fast and decisive on the things that really matter .
# ::alignments h~0 w2~1 w~2 s~4 p~7 f~9 a~10 d~11 t~14 r~16 m~17
(h / have-condition-91
    :ARG2 (w / want-01
        :ARG0 (w2 / we)
        :ARG1 (s / show-01
            :ARG0 w2
            :ARG1 (p / possible-01
                :ARG1 (a / and
                    :op1 (f / fast-02
                        :ARG1 w2)
                    :op2 (d / decisive
                        :domain w2
                        :topic (t / thing
                            :ARG1-of (m / matter-01
                                :ARG1-of (r / real-04)))))))))
"
5,5_79,"# ::tok If we want to show to the world that Europe is still a force capable of joint action .
# ::alignments h~0 w2~1 w~2 s~4 w3~7 c2~9 n~9 0~9 s2~11 f~13 c~14 j~16 a~17
(h / have-condition-91
    :ARG2 (w / want-01
        :ARG0 (w2 / we)
        :ARG1 (s / show-01
            :ARG0 w2
            :ARG1 (f / force
                :ARG1-of (c / capable-01
                    :ARG2 (a / act-02
                        :manner (j / joint)))
                :domain (c2 / continent
                    :name (n / name
                        :op1 ""Europe""))
                :mod (s2 / still))
            :ARG2 (w3 / world))))
"
5,5_80,"# ::tok We have to get to work .
# ::alignments w~0 o~1 g~3 w2~5
(o / obligate-01
    :ARG2 (g / get-05
        :ARG1 (w / we)
        :ARG2 (w2 / work-01
            :ARG0 w)))
"
5,5_81,"# ::tok I sent a letter with this message to President Schulz and Prime Minister Fico this morning .
# ::alignments i~0 s~1 l~3 t~5 m~6 h~8 p3~8 p~9 n~9 1~9 a~10 p4~11 h2~12 m2~12 p2~13 n2~13 0~13 d~15 m3~15 t2~15
(s / send-01
    :ARG0 (i / i)
    :ARG1 (l / letter
        :accompanier (m / message
            :mod (t / this)))
    :ARG2 (a / and
        :op1 (p / person
            :name (n / name
                :op1 ""Schulz"")
            :ARG0-of (h / have-org-role-91
                :ARG2 (p3 / president)))
        :op2 (p2 / person
            :name (n2 / name
                :op1 ""Fico"")
            :ARG0-of (h2 / have-org-role-91
                :ARG2 (m2 / minister
                    :mod (p4 / prime)))))
    :time (d / date-entity
        :dayperiod (m3 / morning)
        :mod (t2 / today)))
"
5,5_82,"# ::tok The next twelve months are the crucial time to deliver a better Europe : a Europe that protects ; a Europe that preserves the European way of life ; a Europe that empowers our citizens , a Europe that defends at home and abroad ; and a Europe that takes responsibility .
# ::alignments n2~1 0~2 t2~3 m~3 c3~6 t3~7 d2~9 m2~10 g~11 c2~12 n~12 1~12 p2~17 a2~18 p~22 w~25 l~27 e~32 w2~33 c~34 d~39 h~41 a~43 t~49 r~50
(t3 / time
    :domain (t2 / temporal-quantity
        :quant 12
        :unit (m / month))
    :mod (c3 / crucial)
    :mod (n2 / next)
    :time-of (d2 / deliver-01
        :ARG1 (c2 / continent
            :name (n / name
                :op1 ""Europe"")
            :ARG0-of (p2 / protect-01)
            :ARG0-of (p / preserve-01
                :ARG1 (w / way
                    :mod c2
                    :mod (l / life)))
            :ARG0-of (e / empower-01
                :ARG1 (c / citizen
                    :poss (w2 / we)))
            :ARG0-of (d / defend-01
                :location (a2 / and
                    :op1 (h / home)
                    :op2 (a / abroad)))
            :ARG0-of (t / take-01
                :ARG1 (r / responsible-01))
            :ARG1-of (g / good-02
                :degree (m2 / more)))))
"
5,5_83,"# ::tok A EUROPE THAT PRESERVES OUR WAY OF LIFE I am convinced the European way of life is something worth preserving .
# ::alignments m~0 c~1 n~1 0~1 e~3 w3~4 w~5 l~7 i~8 c3~10 c2~12 n2~12 1~12 w2~13 l2~15 s~17 w4~18 p~19
(m / multi-sentence
    :snt1 (c / continent
        :name (n / name
            :op1 ""Europe"")
        :ARG0-of (e / experience-01
            :ARG1 (w / way
                :mod (l / life)
                :poss (w3 / we))))
    :snt2 (c3 / convince-01
        :ARG1 (i / i)
        :ARG2 (s / something
            :ARG1-of (w4 / worth-02
                :ARG2 (p / preserve-01
                    :ARG1 s))
            :domain (w2 / way
                :mod (c2 / continent
                    :name (n2 / name
                        :op1 ""Europe""))
                :mod (l2 / life)))))
"
5,5_84,"# ::tok I have the impression that many seem to have forgotten what being European means .
# ::alignments i~0 i2~3 p~5 m~5 s~6 f~9 t~10 c~12 n~12 0~12 m2~13
(i2 / impression-03
    :ARG0 (i / i)
    :ARG1 (s / seem-01
        :ARG1 (f / forget-01
            :ARG0 (p / person
                :quant (m / many))
            :ARG1 (t / thing
                :ARG2-of (m2 / mean-01
                    :ARG1 (c / continent
                        :name (n / name
                            :op1 ""Europe"")))))))
"
